event_id,method,n_files,n_real,prec_at_1,prec_at_3,recall_at_5,triage_sec,found_first,repo
express-ev00569,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00570,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00571,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00572,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00573,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00574,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00575,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00576,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00577,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00578,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00579,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00580,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00581,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00582,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00583,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00584,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00585,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00586,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00587,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00588,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00589,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00590,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00591,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00592,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00593,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00594,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00595,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00596,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00597,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00598,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00599,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00600,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00601,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00602,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00603,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00604,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00605,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00606,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00607,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00608,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00609,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00610,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00611,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00612,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00613,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00614,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00615,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00616,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00617,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00618,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00619,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00620,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00621,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00622,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00623,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00624,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00625,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00626,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00627,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00628,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00629,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00630,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00631,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00632,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00633,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00634,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00635,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00636,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00637,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00638,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00639,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00640,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00641,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00642,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00643,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00644,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00645,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00646,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00647,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00648,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00649,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00650,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00651,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00652,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00653,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00654,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00655,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00656,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00657,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00658,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00659,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00660,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00661,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00662,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00663,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00664,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00665,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00666,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00667,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00668,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00669,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00670,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00671,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00672,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00673,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00674,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00675,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00676,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00677,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00678,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00679,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00680,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00681,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00682,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00683,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00684,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00685,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00686,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00687,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00688,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00689,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00690,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00691,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00692,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00693,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00694,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00695,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00696,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00697,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00698,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00699,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00700,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00701,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00702,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00703,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00704,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00705,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00706,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00707,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00708,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00709,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00710,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00711,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00712,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00713,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00714,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00715,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00716,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00717,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00718,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00719,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00720,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00721,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00722,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00723,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00724,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00725,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00726,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00727,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00728,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00729,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00730,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00731,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00732,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00733,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00734,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00735,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00736,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00737,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00738,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00739,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00740,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00741,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00742,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00743,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00744,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00745,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00746,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00747,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00748,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00749,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00750,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00751,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00752,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00753,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00754,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00755,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00756,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00757,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00758,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00759,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00760,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00761,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00762,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00763,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00764,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00765,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00766,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00767,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00768,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00769,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00770,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00771,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00772,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00773,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00774,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00775,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00776,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00777,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00778,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00779,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00780,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00781,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00782,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00783,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00784,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00785,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00786,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00787,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00788,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00789,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00790,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00791,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00792,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00793,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00794,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00795,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00796,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00797,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00798,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00799,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00800,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00801,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00802,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00803,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00804,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00805,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00806,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00807,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00808,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00809,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00810,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00811,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00812,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00813,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00814,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00815,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00816,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00817,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00818,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00819,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00820,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00821,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00822,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00823,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00824,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00825,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00826,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00827,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00828,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00829,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00830,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00831,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00832,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00833,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00834,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00835,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00836,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00837,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00838,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00839,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00840,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00841,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00842,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00843,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00844,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00845,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00846,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00847,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00848,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00849,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00850,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00851,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00852,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00853,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00854,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00855,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00856,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00857,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00858,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00859,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00860,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00861,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00862,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00863,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00864,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00865,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00866,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00867,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00868,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00869,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00870,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00871,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00872,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00873,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00874,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00875,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00876,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00877,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00878,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00879,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00880,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00881,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00882,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00883,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00884,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00885,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00886,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00887,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00888,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00889,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00890,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00891,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00892,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00893,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00894,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00895,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00896,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00897,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00898,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00899,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00900,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00901,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00902,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00903,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00904,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00905,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00906,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00907,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00908,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00909,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00910,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00911,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00912,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00913,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00914,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00915,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00916,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00917,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00918,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00919,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00920,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00921,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00922,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00923,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00924,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00925,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00926,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00927,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00928,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00929,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00930,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00931,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00932,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00933,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00934,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00935,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00936,pre_only,8,8,1.0,1.0,0.625,0,1,express
express-ev00937,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00938,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00939,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00940,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00941,pre_only,5,5,1.0,1.0,1.0,0,1,express
express-ev00942,pre_only,3,3,1.0,1.0,1.0,0,1,express
express-ev00943,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
express-ev00944,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00945,pre_only,4,4,1.0,1.0,1.0,0,1,express
express-ev00946,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00947,pre_only,7,7,1.0,1.0,0.7142857142857143,0,1,express
express-ev00948,pre_only,6,6,1.0,1.0,0.8333333333333334,0,1,express
